Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
WENDY AND LUCY,2008,Kelly Reichardt,TV Guide Magazine,75,Josh Ralske,"Reichardt is such a canny filmmaker that one could almost believe that she intentionally leaves Wendy underwritten and a bit of a cipher, because Wendy is far more effective as a bold-faced symbol of the downtrodden than as a fully realized human character.",
WENDY AND LUCY,2008,Kelly Reichardt,Chicago Tribune,75,Michael Phillips,"If a Warner Bros. social-protest film from the early 1930s somehow got into bed with an American indie from the 1970s, how would the love-child turn out? Like this.",
WENDY AND LUCY,2008,Kelly Reichardt,San Francisco Chronicle,75,Mick LaSalle,A film that might have seemed faintly academic six months ago becomes an anxious expression of its historical moment.,
WENDY AND LUCY,2008,Kelly Reichardt,Baltimore Sun,75,Michael Sragow,"Too often when actors portray complicated or enigmatic characters, they seem to be flirting with the audience, playing hard to get. Not Williams.",
WENDY AND LUCY,2008,Kelly Reichardt,Film Threat,70,Don R. Lewis,"Unless you're an antsy movie-goer or have a cold heart, by the end of Wendy and Lucy, you'll be engrossed, hoping for the best possible outcome.",
WENDY AND LUCY,2008,Kelly Reichardt,The New Yorker,70,David Denby,"She's infuriating, but the movie, for all its morose impassivity, is beautiful and haunting.",
WENDY AND LUCY,2008,Kelly Reichardt,Washington Post,60,John Anderson,"For all its virtues, Wendy and Lucy seems like the most overrated of art movies. Yes, it's obscure and distancing and makes you pay attention. Williams's performance is nuanced, moving and well worth any awards she gets. But Wendy is also anonymous.",
WENDY AND LUCY,2008,Kelly Reichardt,Empire,60,Anna Smith,"Slow, ponderous, meticulously rendered realism that will appeal to specific audiences of slow, ponderous, meticulously rendered realism, with a heart.",
WENDY AND LUCY,2008,Kelly Reichardt,The Hollywood Reporter,50,Staff (Not credited),"Michelle Williams does her best but she cannot prevent Kelly Reichardt's Wendy and Lucy, a weak tale about being broke and on the road in rural America, from dwindling into boredom.",
WENDY AND LUCY,2008,Kelly Reichardt,New York Daily News,20,Joe Neumaier,"Like a worst-case-scenario, indie-movie cliché, Wendy and Lucy throws every bone it can at the screen.",
CHINATOWN,1974,Roman Polanski,ReelViews,100,James Berardinelli,"A nearly flawless example of movie composition, with close examination revealing how carefully it was put together. For those who take a less studious and more visceral approach to movie viewing, it's also worth noting that Chinatown is a superior thriller - one that will keep viewers involved and ""in the moment"" until the final, mournful scene has come to a conclusion.",
CHINATOWN,1974,Roman Polanski,Chicago Sun-Times,100,Roger Ebert,"[Nicholson's] performance is key in keeping Chinatown from becoming just a genre crime picture--that, and a Robert Towne screenplay that evokes an older Los Angeles, a small city in a large desert.",
CHINATOWN,1974,Roman Polanski,TV Guide Magazine,100,Staff (Not Credited),"A wonderfully brooding, suspenseful revisitation of the land of film noir, Chinatown is not only one of the greatest detective films, but one of the most perfectly constructed of all films.",
CHINATOWN,1974,Roman Polanski,Entertainment Weekly,100,Ty Burr,But it's Polanski who pries the genre open until it goes metaphysical.,
CHINATOWN,1974,Roman Polanski,Variety,100,Staff (Not Credited),An outstanding picture.,
CHINATOWN,1974,Roman Polanski,Salon,100,Andrew O'Hehir,"But the greatness of Chinatown, unappreciated by my adolescent self, lies not in its cynical view of the California dream (that's too easy) but in its fatalistic, even tragic conception of America and indeed of human nature.",
CHINATOWN,1974,Roman Polanski,Empire,100,Rob Fraser,"Boasting some of the greats of Hollywood's '70s golden age on top form, this is a never-bettered noir masterpiece.",
CHINATOWN,1974,Roman Polanski,The Telegraph,100,Alastair Sooke,"Polanski honed the screenplay, turning the picture into one of the towering achievements of 1970s cinema.",
CHINATOWN,1974,Roman Polanski,Slant Magazine,100,Jeremiah Kipp,"The exhaustive, labyrinthine narrative is built up like a fortress around this film’s bitter heart.",
CHINATOWN,1974,Roman Polanski,Empire,100,Angie Errigo,"It was Roman Polanski's genius, however, that made the film not merely an intelligent and intricate narrative but a great, disturbing vision.",
CHINATOWN,1974,Roman Polanski,Entertainment Weekly,100,Chris Nashawaty,"It’s one of those rare puzzle-box mysteries where, even if you can’t work it all out, you trust that it all makes sense. And when you do finally solve it — for me, around the fifth viewing — it fills you with the giddy sense of accomplishment you get from polishing off a stubborn New York Times Sunday crossword.",
CHINATOWN,1974,Roman Polanski,The Guardian,100,Peter Bradshaw,"The dialogue is crackling (""Are you alone?"" – ""Isn't everyone?"") and the set pieces, like the one in the antisemitic old people's home, are just superb. Polanski brilliantly shows that money and power are not what's motivating everyone after all. There's a lower stratum of sexual dysfunction and fear at work, which is difficult, if not impossible to understand:: the ultimate meaning of the chaotic ""Chinatown"" of the title. Unmissable.",
CHINATOWN,1974,Roman Polanski,IGN,100,Scott Lowe,"Chinatown's deep focus cinematography, dialogue direction and long takes are identifiably Polanski.",
CHINATOWN,1974,Roman Polanski,The Observer (UK),100,Philip Frech,This film is flawless.,
CHINATOWN,1974,Roman Polanski,Chicago Tribune,100,Michael Wilmington,"Los Angeles has always been the capital city of film noir..., but few movies present a darker, bleaker view of the city than Roman Polanski's 1974 Chinatown. [17 Oct 1997, p.o]",
CHINATOWN,1974,Roman Polanski,Boston Globe,100,Michael Blowen,"It's my favorite movie...Chinatown is a complex reminder of how movies were made when filmmakers held the cards - before product placement, marketers, and agents assumed control of the business. Before movies had to be sold to studios on the basis of zippy one-liners. I dare say that the movie wouldn't stand a chance of getting the green light today unless Julia Roberts was interested in playing Jane Gittes. [5 Nov 1999, p.D5]",
CHINATOWN,1974,Roman Polanski,Movie Nation,100,Roger Moore,"If you love movies you should love the ones with great writing. And if you’re looking for that yardstick against which to better judge any movie that comes along, you can’t do better than immerse yourself in Chinatown.",
CHINATOWN,1974,Roman Polanski,Chicago Reader,80,Don Druker,"A bit abstract, though gorgeously shot (by John Alonzo) and cleverly plotted (by Robert Towne), Polanski's film suggests that the rules of the game are written in some strange, untranslatable language, and that everyone's an alien and, ultimately, a victim.",
CHINATOWN,1974,Roman Polanski,Village Voice,80,Jessica Winter,"In 1974 a director, a screenwriter, and a producer (Robert Evans, who for once deserves a few of the plaudits he's apportioned himself) could decide to beat a genre senseless and then dump it in the wilds of Greek tragedy.  [Review of August 8, 2003 re-release]",
CHINATOWN,1974,Roman Polanski,Time Out,80,Staff (Not Credited),"In 1974 a director (Polanski), a screenwriter (Towne) and a producer (Evans) could decide to beat a genre senseless and dump it in the wilds of Greek tragedy.",
CHINATOWN,1974,Roman Polanski,The New Yorker,80,Pauline Kael,"The film holds you, in a suffocating way. Polanski never lets the story tell itself. It's all over-deliberate, mauve, nightmarish; everyone is yellow-lacquered, and evil runs rampant. You don't care who is hurt, since everything is blighted. And yet the nastiness has a look, and a fascination.",
CHINATOWN,1974,Roman Polanski,The New York Times,70,Vincent Canby,"Mr. Polanski and Mr. Towne attempted nothing so witty and entertaining, being content instead to make a competently stylish, more or less thirites-ish movie that continually made me wish I were back seeing ""The Maltese Falcon"" or ""The Big Sleep."" Others may not be as finicky. [21 June 1974]",
CHINATOWN,1974,Roman Polanski,Chicago Tribune,63,Gene Siskel,"As much as I admire the work of both (Roman) Polanski and (Jack) Nicholson, I found Chinatown tedious from beginning to just before the end. [15 July 1974]",
DOGTOOTH,2009,,Time Out,100,Joshua Rothkopf,"How perfectly perverse: In a summer crammed with sequels, remakes, '80s nostalgia and the frustrated sense of ""What else y'got?"" comes the most original nightmare in years.",
DOGTOOTH,2009,,The A.V. Club,100,Scott Tobias,"It's an exhilaratingly unpredictable experience, and not an easy one to shake.",
DOGTOOTH,2009,,Chicago Reader,100,J.R. Jones,"Dogtooth, a bizarre black comedy from Greece that won the Un Certain Regard prize at the 2009 Cannes film festival, involves a conventional middle-class family--mom, dad, teenage son, two teenage daughters--that turns out to be warped beyond belief.",
DOGTOOTH,2009,,The Globe and Mail (Toronto),88,Jennie Punter,Lanthumos's accomplished and fascinating Dogtooth pushes the notion of parents screwing up their kids into seriously disturbing and darkly comic terrain.,"Jan 28, 2011"
DOGTOOTH,2009,,Empire,80,Philip Wilding,"As harrowing as it is humorous, Giorgos Lanthimos' award-winning journey to a family's heart of darkness is unflinchingly detailed, thought-provoking fare.",
DOGTOOTH,2009,,Movieline,80,Michelle Orange,A brightly lit nightmare of patriarchy run amok.,
DOGTOOTH,2009,,Boxoffice Magazine,80,Steve Ramos,Dogtooth will begin to open the door for U.S. specialty audiences to discover Lanthimos as a new master and anticipate his future films.,
DOGTOOTH,2009,,New York Post,75,V.A. Musetto,A highly original black comedy from Greece -- and one of the weirdest movies I've seen in a long time.,
DOGTOOTH,2009,,Chicago Sun-Times,75,Roger Ebert,Dogtooth is like a car crash. You cannot look away. The Greek director Yorgos Lanthimos tells his story with complete command of visuals and performances. His cinematography is like a series of family photographs of a family with something wrong with it.,
DOGTOOTH,2009,,Boston Globe,75,Wesley Morris,"Dogtooth is slightly less self-congratulatory than the average Dogme movie, a few of which belong to Lars von Trier. This feels, instead, more like an extreme summer at a Dadaist acting camp.",
DOGTOOTH,2009,,San Francisco Chronicle,75,David Lewis,"Doesn't rank as a great film, but it's difficult to take your eyes off it, as you wonder what impossibly bizarre thing might happen next.",
DOGTOOTH,2009,,The Hollywood Reporter,70,John DeFore,"Horror and cold humor commingle in Dogtooth, a Greek import whose screenwriters approach scenario construction like misanthropic social scientists planning an experiment -- one whose result suggests that governments might want to rethink policies allowing parents to home-school their children.",
DOGTOOTH,2009,,Variety,70,Boyd Van Hoeij,The Greek helmer's sophomore picture does exude a strange fascination throughout.,
DOGTOOTH,2009,,Village Voice,70,Karina Longworth,"Director Giorgos Lanthimos lays out the rules largely through action rather than exposition, which allows Dogtooth to play as a richly satisfying, blackly comic mystery in spite of its delayed, horror-sourced housebreak plot.",
DOGTOOTH,2009,,Los Angeles Times,60,Mark Olsen,"Though its elusive character is undoubtedly part of its strength, Dogtooth ends up feeling somehow like a dodge and a sidestep. As a film, it's pure and singular, but it's not quite fully formed enough to be what one could call truly visionary.","Jan 6, 2011"
DOGTOOTH,2009,,The New York Times,50,A.O. Scott,Dogtooth supplies no such explanation and at times seems as much an exercise in perversity as an examination of it.,
DOGTOOTH,2009,,New York Daily News,20,Joe Neumaier,"The father is the only one who can leave the house to go to his factory job, and that seems like a paradise for viewers trapped watching this clinically shot claptrap.",
SCARECROW,1973,Jerry Schatzberg,Slant Magazine,100,Budd Wilkins,Scarecrow embraces sprawl of both the narrative and geographical variety with freewheeling abandon.,
SCARECROW,1973,Jerry Schatzberg,The Guardian,100,Peter Bradshaw,This is a jewel of American cinema.,
SCARECROW,1973,Jerry Schatzberg,Time Out,80,Keith Uhlich,Hollywood movies have rarely spoken such tough and tender truths.,
